req_numer,time,result,energy_avaliable
2521,252.002,COMPLETE,7.02
2522,252.102,COMPLETE,4.04
2523,252.202,COMPLETE,1.06
2524,252.302,COMPLETE,0
2525,252.402,DEPLETED,0
2526,252.502,DEPLETED,0
2527,252.602,DEPLETED,0
2528,252.702,DEPLETED,0
2529,252.802,DEPLETED,0
2530,252.902,DEPLETED,0
2531,253.002,COMPLETE,7.02
2532,253.102,COMPLETE,4.04
2533,253.202,COMPLETE,1.06
2534,253.302,COMPLETE,0
2535,253.402,DEPLETED,0
2536,253.502,DEPLETED,0
2537,253.602,DEPLETED,0
2538,253.702,DEPLETED,0
2539,253.802,DEPLETED,0
2540,253.902,DEPLETED,0
2541,254.002,COMPLETE,7.02
2542,254.102,COMPLETE,4.04
2543,254.202,COMPLETE,1.06
2544,254.302,COMPLETE,0
2545,254.402,DEPLETED,0
2546,254.502,DEPLETED,0
2547,254.602,DEPLETED,0
2548,254.702,DEPLETED,0
2549,254.802,DEPLETED,0
2550,254.902,DEPLETED,0
2551,255.002,COMPLETE,7.02
2552,255.102,COMPLETE,4.04
2553,255.202,COMPLETE,1.06
2554,255.302,COMPLETE,0
2555,255.402,DEPLETED,0
2556,255.502,DEPLETED,0
2557,255.602,DEPLETED,0
2558,255.702,DEPLETED,0
2559,255.802,DEPLETED,0
2560,255.902,DEPLETED,0
2561,256.002,COMPLETE,7.02
2562,256.102,COMPLETE,4.04
2563,256.202,COMPLETE,1.06
2564,256.302,COMPLETE,0
2565,256.402,DEPLETED,0
2566,256.502,DEPLETED,0
2567,256.602,DEPLETED,0
2568,256.702,DEPLETED,0
2569,256.802,DEPLETED,0
2570,256.902,DEPLETED,0
2571,257.002,COMPLETE,7.02
2572,257.102,COMPLETE,4.04
2573,257.202,COMPLETE,1.06
2574,257.302,COMPLETE,0
2575,257.402,DEPLETED,0
2576,257.502,DEPLETED,0
2577,257.602,DEPLETED,0
2578,257.702,DEPLETED,0
2579,257.802,DEPLETED,0
2580,257.902,DEPLETED,0
2581,258.002,COMPLETE,7.02
2582,258.102,COMPLETE,4.04
2583,258.202,COMPLETE,1.06
2584,258.302,COMPLETE,0
2585,258.402,DEPLETED,0
2586,258.502,DEPLETED,0
2587,258.602,DEPLETED,0
2588,258.702,DEPLETED,0
2589,258.802,DEPLETED,0
2590,258.902,DEPLETED,0
2591,259.002,COMPLETE,7.02
2592,259.102,COMPLETE,4.04
2593,259.202,COMPLETE,1.06
2594,259.302,COMPLETE,0
2595,259.402,DEPLETED,0
2596,259.502,DEPLETED,0
2597,259.602,DEPLETED,0
2598,259.702,DEPLETED,0
2599,259.802,DEPLETED,0
2600,259.902,DEPLETED,0
2601,260.002,COMPLETE,7.02
2602,260.102,COMPLETE,4.04
2603,260.202,COMPLETE,1.06
2604,260.302,COMPLETE,0
2605,260.402,DEPLETED,0
2606,260.502,DEPLETED,0
2607,260.602,DEPLETED,0
2608,260.702,DEPLETED,0
2609,260.802,DEPLETED,0
2610,260.902,DEPLETED,0
2611,261.002,COMPLETE,7.02
2612,261.102,COMPLETE,4.04
2613,261.202,COMPLETE,1.06
2614,261.302,COMPLETE,0
2615,261.402,DEPLETED,0
2616,261.502,DEPLETED,0
2617,261.602,DEPLETED,0
2618,261.702,DEPLETED,0
2619,261.802,DEPLETED,0
2620,261.902,DEPLETED,0
2621,262.002,COMPLETE,7.02
2622,262.102,COMPLETE,4.04
2623,262.202,COMPLETE,1.06
2624,262.302,COMPLETE,0
2625,262.402,DEPLETED,0
2626,262.502,DEPLETED,0
2627,262.602,DEPLETED,0
2628,262.702,DEPLETED,0
2629,262.802,DEPLETED,0
2630,262.902,DEPLETED,0
2631,263.002,COMPLETE,7.02
2632,263.102,COMPLETE,4.04
2633,263.202,COMPLETE,1.06
2634,263.302,COMPLETE,0
2635,263.402,DEPLETED,0
2636,263.502,DEPLETED,0
2637,263.602,DEPLETED,0
2638,263.702,DEPLETED,0
2639,263.802,DEPLETED,0
2640,263.902,DEPLETED,0
2641,264.002,COMPLETE,7.02
2642,264.102,COMPLETE,4.04
2643,264.202,COMPLETE,1.06
2644,264.302,COMPLETE,0
2645,264.402,DEPLETED,0
2646,264.502,DEPLETED,0
2647,264.602,DEPLETED,0
2648,264.702,DEPLETED,0
2649,264.802,DEPLETED,0
2650,264.902,DEPLETED,0
2651,265.002,COMPLETE,7.02
2652,265.102,COMPLETE,4.04
2653,265.202,COMPLETE,1.06
2654,265.302,COMPLETE,0
2655,265.402,DEPLETED,0
2656,265.502,DEPLETED,0
2657,265.602,DEPLETED,0
2658,265.702,DEPLETED,0
2659,265.802,DEPLETED,0
2660,265.902,DEPLETED,0
2661,266.002,COMPLETE,7.02
2662,266.102,COMPLETE,4.04
2663,266.202,COMPLETE,1.06
2664,266.302,COMPLETE,0
2665,266.402,DEPLETED,0
2666,266.502,DEPLETED,0
2667,266.602,DEPLETED,0
2668,266.702,DEPLETED,0
2669,266.802,DEPLETED,0
2670,266.902,DEPLETED,0
2671,267.002,COMPLETE,7.02
2672,267.102,COMPLETE,4.04
2673,267.202,COMPLETE,1.06
2674,267.302,COMPLETE,0
2675,267.402,DEPLETED,0
2676,267.502,DEPLETED,0
2677,267.602,DEPLETED,0
2678,267.702,DEPLETED,0
2679,267.802,DEPLETED,0
2680,267.902,DEPLETED,0
2681,268.002,COMPLETE,7.02
2682,268.102,COMPLETE,4.04
2683,268.202,COMPLETE,1.06
2684,268.302,COMPLETE,0
2685,268.402,DEPLETED,0
2686,268.502,DEPLETED,0
2687,268.602,DEPLETED,0
2688,268.702,DEPLETED,0
2689,268.802,DEPLETED,0
2690,268.902,DEPLETED,0
2691,269.002,COMPLETE,7.02
2692,269.102,COMPLETE,4.04
2693,269.202,COMPLETE,1.06
2694,269.302,COMPLETE,0
2695,269.402,DEPLETED,0
2696,269.502,DEPLETED,0
2697,269.602,DEPLETED,0
2698,269.702,DEPLETED,0
2699,269.802,DEPLETED,0
2700,269.902,DEPLETED,0
2701,270.002,COMPLETE,7.02
2702,270.102,COMPLETE,4.04
2703,270.202,COMPLETE,1.06
2704,270.302,COMPLETE,0
2705,270.402,DEPLETED,0
2706,270.502,DEPLETED,0
2707,270.602,DEPLETED,0
2708,270.702,DEPLETED,0
2709,270.802,DEPLETED,0
2710,270.902,DEPLETED,0
2711,271.002,COMPLETE,7.02
2712,271.102,COMPLETE,4.04
2713,271.202,COMPLETE,1.06
2714,271.302,COMPLETE,0
2715,271.402,DEPLETED,0
2716,271.502,DEPLETED,0
2717,271.602,DEPLETED,0
2718,271.702,DEPLETED,0
2719,271.802,DEPLETED,0
2720,271.902,DEPLETED,0
2721,272.002,COMPLETE,7.02
2722,272.102,COMPLETE,4.04
2723,272.202,COMPLETE,1.06
2724,272.302,COMPLETE,0
2725,272.402,DEPLETED,0
2726,272.502,DEPLETED,0
2727,272.602,DEPLETED,0
2728,272.702,DEPLETED,0
2729,272.802,DEPLETED,0
2730,272.902,DEPLETED,0
2731,273.002,COMPLETE,7.02
2732,273.102,COMPLETE,4.04
2733,273.202,COMPLETE,1.06
2734,273.302,COMPLETE,0
2735,273.402,DEPLETED,0
2736,273.502,DEPLETED,0
2737,273.602,DEPLETED,0
2738,273.702,DEPLETED,0
2739,273.802,DEPLETED,0
2740,273.902,DEPLETED,0
2741,274.002,COMPLETE,7.02
2742,274.102,COMPLETE,4.04
2743,274.202,COMPLETE,1.06
2744,274.302,COMPLETE,0
2745,274.402,DEPLETED,0
2746,274.502,DEPLETED,0
2747,274.602,DEPLETED,0
2748,274.702,DEPLETED,0
2749,274.802,DEPLETED,0
2750,274.902,DEPLETED,0
2751,275.002,COMPLETE,7.02
2752,275.102,COMPLETE,4.04
2753,275.202,COMPLETE,1.06
2754,275.302,COMPLETE,0
2755,275.402,DEPLETED,0
2756,275.502,DEPLETED,0
2757,275.602,DEPLETED,0
2758,275.702,DEPLETED,0
2759,275.802,DEPLETED,0
2760,275.902,DEPLETED,0
2761,276.002,COMPLETE,7.02
2762,276.102,COMPLETE,4.04
2763,276.202,COMPLETE,1.06
2764,276.302,COMPLETE,0
2765,276.402,DEPLETED,0
2766,276.502,DEPLETED,0
2767,276.602,DEPLETED,0
2768,276.702,DEPLETED,0
2769,276.802,DEPLETED,0
2770,276.902,DEPLETED,0
2771,277.002,COMPLETE,7.02
2772,277.102,COMPLETE,4.04
2773,277.202,COMPLETE,1.06
2774,277.302,COMPLETE,0
2775,277.402,DEPLETED,0
2776,277.502,DEPLETED,0
2777,277.602,DEPLETED,0
2778,277.702,DEPLETED,0
2779,277.802,DEPLETED,0
2780,277.902,DEPLETED,0
2781,278.002,COMPLETE,7.02
2782,278.102,COMPLETE,4.04
2783,278.202,COMPLETE,1.06
2784,278.302,COMPLETE,0
2785,278.402,DEPLETED,0
2786,278.502,DEPLETED,0
2787,278.602,DEPLETED,0
2788,278.702,DEPLETED,0
2789,278.802,DEPLETED,0
2790,278.902,DEPLETED,0
2791,279.002,COMPLETE,7.02
2792,279.102,COMPLETE,4.04
2793,279.202,COMPLETE,1.06
2794,279.302,COMPLETE,0
2795,279.402,DEPLETED,0
2796,279.502,DEPLETED,0
2797,279.602,DEPLETED,0
2798,279.702,DEPLETED,0
2799,279.802,DEPLETED,0
2800,279.902,DEPLETED,0
2801,280.002,COMPLETE,7.02
2802,280.102,COMPLETE,4.04
2803,280.202,COMPLETE,1.06
2804,280.302,COMPLETE,0
2805,280.402,DEPLETED,0
2806,280.502,DEPLETED,0
2807,280.602,DEPLETED,0
2808,280.702,DEPLETED,0
2809,280.802,DEPLETED,0
2810,280.902,DEPLETED,0
2811,281.002,COMPLETE,7.02
2812,281.102,COMPLETE,4.04
2813,281.202,COMPLETE,1.06
2814,281.302,COMPLETE,0
2815,281.402,DEPLETED,0
2816,281.502,DEPLETED,0
2817,281.602,DEPLETED,0
2818,281.702,DEPLETED,0
2819,281.802,DEPLETED,0
2820,281.902,DEPLETED,0
2821,282.002,COMPLETE,7.02
2822,282.102,COMPLETE,4.04
2823,282.202,COMPLETE,1.06
2824,282.302,COMPLETE,0
2825,282.402,DEPLETED,0
2826,282.502,DEPLETED,0
2827,282.602,DEPLETED,0
2828,282.702,DEPLETED,0
2829,282.802,DEPLETED,0
2830,282.902,DEPLETED,0
2831,283.002,COMPLETE,7.02
2832,283.102,COMPLETE,4.04
2833,283.202,COMPLETE,1.06
2834,283.302,COMPLETE,0
2835,283.402,DEPLETED,0
2836,283.502,DEPLETED,0
2837,283.602,DEPLETED,0
2838,283.702,DEPLETED,0
2839,283.802,DEPLETED,0
2840,283.902,DEPLETED,0
2841,284.002,COMPLETE,7.02
2842,284.102,COMPLETE,4.04
2843,284.202,COMPLETE,1.06
2844,284.302,COMPLETE,0
2845,284.402,DEPLETED,0
2846,284.502,DEPLETED,0
2847,284.602,DEPLETED,0
2848,284.702,DEPLETED,0
2849,284.802,DEPLETED,0
2850,284.902,DEPLETED,0
2851,285.002,COMPLETE,7.02
2852,285.102,COMPLETE,4.04
2853,285.202,COMPLETE,1.06
2854,285.302,COMPLETE,0
2855,285.402,DEPLETED,0
2856,285.502,DEPLETED,0
2857,285.602,DEPLETED,0
2858,285.702,DEPLETED,0
2859,285.802,DEPLETED,0
2860,285.902,DEPLETED,0
2861,286.002,COMPLETE,7.02
2862,286.102,COMPLETE,4.04
2863,286.202,COMPLETE,1.06
2864,286.302,COMPLETE,0
2865,286.402,DEPLETED,0
2866,286.502,DEPLETED,0
2867,286.602,DEPLETED,0
2868,286.702,DEPLETED,0
2869,286.802,DEPLETED,0
2870,286.902,DEPLETED,0
2871,287.002,COMPLETE,7.02
2872,287.102,COMPLETE,4.04
2873,287.202,COMPLETE,1.06
2874,287.302,COMPLETE,0
2875,287.402,DEPLETED,0
2876,287.502,DEPLETED,0
2877,287.602,DEPLETED,0
2878,287.702,DEPLETED,0
2879,287.802,DEPLETED,0
2880,287.902,DEPLETED,0
2881,288.002,COMPLETE,7.02
2882,288.102,COMPLETE,4.04
2883,288.202,COMPLETE,1.06
2884,288.302,COMPLETE,0
2885,288.402,DEPLETED,0
2886,288.502,DEPLETED,0
2887,288.602,DEPLETED,0
2888,288.702,DEPLETED,0
2889,288.802,DEPLETED,0
2890,288.902,DEPLETED,0
2891,289.002,COMPLETE,7.02
2892,289.102,COMPLETE,4.04
2893,289.202,COMPLETE,1.06
2894,289.302,COMPLETE,0
2895,289.402,DEPLETED,0
2896,289.502,DEPLETED,0
2897,289.602,DEPLETED,0
2898,289.702,DEPLETED,0
2899,289.802,DEPLETED,0
2900,289.902,DEPLETED,0
2901,290.002,COMPLETE,7.02
2902,290.102,COMPLETE,4.04
2903,290.202,COMPLETE,1.06
2904,290.302,COMPLETE,0
2905,290.402,DEPLETED,0
2906,290.502,DEPLETED,0
2907,290.602,DEPLETED,0
2908,290.702,DEPLETED,0
2909,290.802,DEPLETED,0
2910,290.902,DEPLETED,0
2911,291.002,COMPLETE,7.02
2912,291.102,COMPLETE,4.04
2913,291.202,COMPLETE,1.06
2914,291.302,COMPLETE,0
2915,291.402,DEPLETED,0
2916,291.502,DEPLETED,0
2917,291.602,DEPLETED,0
2918,291.702,DEPLETED,0
2919,291.802,DEPLETED,0
2920,291.902,DEPLETED,0
2921,292.002,COMPLETE,7.02
2922,292.102,COMPLETE,4.04
2923,292.202,COMPLETE,1.06
2924,292.302,COMPLETE,0
2925,292.402,DEPLETED,0
2926,292.502,DEPLETED,0
2927,292.602,DEPLETED,0
2928,292.702,DEPLETED,0
2929,292.802,DEPLETED,0
2930,292.902,DEPLETED,0
2931,293.002,COMPLETE,7.02
2932,293.102,COMPLETE,4.04
2933,293.202,COMPLETE,1.06
2934,293.302,COMPLETE,0
2935,293.402,DEPLETED,0
2936,293.502,DEPLETED,0
2937,293.602,DEPLETED,0
2938,293.702,DEPLETED,0
2939,293.802,DEPLETED,0
2940,293.902,DEPLETED,0
2941,294.002,COMPLETE,7.02
2942,294.102,COMPLETE,4.04
2943,294.202,COMPLETE,1.06
2944,294.302,COMPLETE,0
2945,294.402,DEPLETED,0
2946,294.502,DEPLETED,0
2947,294.602,DEPLETED,0
2948,294.702,DEPLETED,0
2949,294.802,DEPLETED,0
2950,294.902,DEPLETED,0
2951,295.002,COMPLETE,7.02
2952,295.102,COMPLETE,4.04
2953,295.202,COMPLETE,1.06
2954,295.302,COMPLETE,0
2955,295.402,DEPLETED,0
2956,295.502,DEPLETED,0
2957,295.602,DEPLETED,0
2958,295.702,DEPLETED,0
2959,295.802,DEPLETED,0
2960,295.902,DEPLETED,0
2961,296.002,COMPLETE,7.02
2962,296.102,COMPLETE,4.04
2963,296.202,COMPLETE,1.06
2964,296.302,COMPLETE,0
2965,296.402,DEPLETED,0
2966,296.502,DEPLETED,0
2967,296.602,DEPLETED,0
2968,296.702,DEPLETED,0
2969,296.802,DEPLETED,0
2970,296.902,DEPLETED,0
2971,297.002,COMPLETE,7.02
2972,297.102,COMPLETE,4.04
2973,297.202,COMPLETE,1.06
2974,297.302,COMPLETE,0
2975,297.402,DEPLETED,0
2976,297.502,DEPLETED,0
2977,297.602,DEPLETED,0
2978,297.702,DEPLETED,0
2979,297.802,DEPLETED,0
2980,297.902,DEPLETED,0
2981,298.002,COMPLETE,7.02
2982,298.102,COMPLETE,4.04
2983,298.202,COMPLETE,1.06
2984,298.302,COMPLETE,0
2985,298.402,DEPLETED,0
2986,298.502,DEPLETED,0
2987,298.602,DEPLETED,0
2988,298.702,DEPLETED,0
2989,298.802,DEPLETED,0
2990,298.902,DEPLETED,0
2991,299.002,COMPLETE,7.02
2992,299.102,COMPLETE,4.04
2993,299.202,COMPLETE,1.06
2994,299.302,COMPLETE,0
2995,299.402,DEPLETED,0
2996,299.502,DEPLETED,0
2997,299.602,DEPLETED,0
2998,299.702,DEPLETED,0
2999,299.802,DEPLETED,0
3000,299.902,DEPLETED,0
3001,300.002,COMPLETE,7.02
3002,300.102,COMPLETE,4.04
3003,300.202,COMPLETE,1.06
3004,300.302,COMPLETE,0
3005,300.402,DEPLETED,0
3006,300.502,DEPLETED,0
3007,300.602,DEPLETED,0
3008,300.702,DEPLETED,0
3009,300.802,DEPLETED,0
3010,300.902,DEPLETED,0
3011,301.002,COMPLETE,7.02
3012,301.102,COMPLETE,4.04
3013,301.202,COMPLETE,1.06
3014,301.302,COMPLETE,0
3015,301.402,DEPLETED,0
3016,301.502,DEPLETED,0
3017,301.602,DEPLETED,0
3018,301.702,DEPLETED,0
3019,301.802,DEPLETED,0
3020,301.902,DEPLETED,0
3021,302.002,COMPLETE,7.02
3022,302.102,COMPLETE,4.04
3023,302.202,COMPLETE,1.06
3024,302.302,COMPLETE,0
3025,302.402,DEPLETED,0
3026,302.502,DEPLETED,0
3027,302.602,DEPLETED,0
3028,302.702,DEPLETED,0
3029,302.802,DEPLETED,0
3030,302.902,DEPLETED,0
3031,303.002,COMPLETE,7.02
3032,303.102,COMPLETE,4.04
3033,303.202,COMPLETE,1.06
3034,303.302,COMPLETE,0
3035,303.402,DEPLETED,0
3036,303.502,DEPLETED,0
3037,303.602,DEPLETED,0
3038,303.702,DEPLETED,0
3039,303.802,DEPLETED,0
3040,303.902,DEPLETED,0
3041,304.002,COMPLETE,7.02
3042,304.102,COMPLETE,4.04
3043,304.202,COMPLETE,1.06
3044,304.302,COMPLETE,0
3045,304.402,DEPLETED,0
3046,304.502,DEPLETED,0
3047,304.602,DEPLETED,0
3048,304.702,DEPLETED,0
3049,304.802,DEPLETED,0
3050,304.902,DEPLETED,0
3051,305.002,COMPLETE,7.02
3052,305.102,COMPLETE,4.04
3053,305.202,COMPLETE,1.06
3054,305.302,COMPLETE,0
3055,305.402,DEPLETED,0
3056,305.502,DEPLETED,0
3057,305.602,DEPLETED,0
3058,305.702,DEPLETED,0
3059,305.802,DEPLETED,0
3060,305.902,DEPLETED,0
3061,306.002,COMPLETE,7.02
3062,306.102,COMPLETE,4.04
3063,306.202,COMPLETE,1.06
3064,306.302,COMPLETE,0
3065,306.402,DEPLETED,0
3066,306.502,DEPLETED,0
3067,306.602,DEPLETED,0
3068,306.702,DEPLETED,0
3069,306.802,DEPLETED,0
3070,306.902,DEPLETED,0
3071,307.002,COMPLETE,7.02
3072,307.102,COMPLETE,4.04
3073,307.202,COMPLETE,1.06
3074,307.302,COMPLETE,0
3075,307.402,DEPLETED,0
3076,307.502,DEPLETED,0
3077,307.602,DEPLETED,0
3078,307.702,DEPLETED,0
3079,307.802,DEPLETED,0
3080,307.902,DEPLETED,0
3081,308.002,COMPLETE,7.02
3082,308.102,COMPLETE,4.04
3083,308.202,COMPLETE,1.06
3084,308.302,COMPLETE,0
3085,308.402,DEPLETED,0
3086,308.502,DEPLETED,0
3087,308.602,DEPLETED,0
3088,308.702,DEPLETED,0
3089,308.802,DEPLETED,0
3090,308.902,DEPLETED,0
3091,309.002,COMPLETE,7.02
3092,309.102,COMPLETE,4.04
3093,309.202,COMPLETE,1.06
3094,309.302,COMPLETE,0
3095,309.402,DEPLETED,0
3096,309.502,DEPLETED,0
3097,309.602,DEPLETED,0
3098,309.702,DEPLETED,0
3099,309.802,DEPLETED,0
3100,309.902,DEPLETED,0
3101,310.002,COMPLETE,7.02
3102,310.102,COMPLETE,4.04
3103,310.202,COMPLETE,1.06
3104,310.302,COMPLETE,0
3105,310.402,DEPLETED,0
3106,310.502,DEPLETED,0
3107,310.602,DEPLETED,0
3108,310.702,DEPLETED,0
3109,310.802,DEPLETED,0
3110,310.902,DEPLETED,0
3111,311.002,COMPLETE,7.02
3112,311.102,COMPLETE,4.04
3113,311.202,COMPLETE,1.06
3114,311.302,COMPLETE,0
3115,311.402,DEPLETED,0
3116,311.502,DEPLETED,0
3117,311.602,DEPLETED,0
3118,311.702,DEPLETED,0
3119,311.802,DEPLETED,0
3120,311.902,DEPLETED,0
3121,312.002,COMPLETE,7.02
3122,312.102,COMPLETE,4.04
3123,312.202,COMPLETE,1.06
3124,312.302,COMPLETE,0
3125,312.402,DEPLETED,0
3126,312.502,DEPLETED,0
3127,312.602,DEPLETED,0
3128,312.702,DEPLETED,0
3129,312.802,DEPLETED,0
3130,312.902,DEPLETED,0
3131,313.002,COMPLETE,7.02
3132,313.102,COMPLETE,4.04
3133,313.202,COMPLETE,1.06
3134,313.302,COMPLETE,0
3135,313.402,DEPLETED,0
3136,313.502,DEPLETED,0
3137,313.602,DEPLETED,0
3138,313.702,DEPLETED,0
3139,313.802,DEPLETED,0
3140,313.902,DEPLETED,0
3141,314.002,COMPLETE,7.02
3142,314.102,COMPLETE,4.04
3143,314.202,COMPLETE,1.06
3144,314.302,COMPLETE,0
3145,314.402,DEPLETED,0
3146,314.502,DEPLETED,0
3147,314.602,DEPLETED,0
3148,314.702,DEPLETED,0
3149,314.802,DEPLETED,0
3150,314.902,DEPLETED,0
3151,315.002,COMPLETE,7.02
3152,315.102,COMPLETE,4.04
3153,315.202,COMPLETE,1.06
3154,315.302,COMPLETE,0
3155,315.402,DEPLETED,0
3156,315.502,DEPLETED,0
3157,315.602,DEPLETED,0
3158,315.702,DEPLETED,0
3159,315.802,DEPLETED,0
3160,315.902,DEPLETED,0
3161,316.002,COMPLETE,7.02
3162,316.102,COMPLETE,4.04
3163,316.202,COMPLETE,1.06
3164,316.302,COMPLETE,0
3165,316.402,DEPLETED,0
3166,316.502,DEPLETED,0
3167,316.602,DEPLETED,0
3168,316.702,DEPLETED,0
3169,316.802,DEPLETED,0
3170,316.902,DEPLETED,0
3171,317.002,COMPLETE,7.02
3172,317.102,COMPLETE,4.04
3173,317.202,COMPLETE,1.06
3174,317.302,COMPLETE,0
3175,317.402,DEPLETED,0
3176,317.502,DEPLETED,0
3177,317.602,DEPLETED,0
3178,317.702,DEPLETED,0
3179,317.802,DEPLETED,0
3180,317.902,DEPLETED,0
3181,318.002,COMPLETE,7.02
3182,318.102,COMPLETE,4.04
3183,318.202,COMPLETE,1.06
3184,318.302,COMPLETE,0
3185,318.402,DEPLETED,0
3186,318.502,DEPLETED,0
3187,318.602,DEPLETED,0
3188,318.702,DEPLETED,0
3189,318.802,DEPLETED,0
3190,318.902,DEPLETED,0
3191,319.002,COMPLETE,7.02
3192,319.102,COMPLETE,4.04
3193,319.202,COMPLETE,1.06
3194,319.302,COMPLETE,0
3195,319.402,DEPLETED,0
3196,319.502,DEPLETED,0
3197,319.602,DEPLETED,0
3198,319.702,DEPLETED,0
3199,319.802,DEPLETED,0
3200,319.902,DEPLETED,0
3201,320.002,COMPLETE,7.02
3202,320.102,COMPLETE,4.04
3203,320.202,COMPLETE,1.06
3204,320.302,COMPLETE,0
3205,320.402,DEPLETED,0
3206,320.502,DEPLETED,0
3207,320.602,DEPLETED,0
3208,320.702,DEPLETED,0
3209,320.802,DEPLETED,0
3210,320.902,DEPLETED,0
3211,321.002,COMPLETE,7.02
3212,321.102,COMPLETE,4.04
3213,321.202,COMPLETE,1.06
3214,321.302,COMPLETE,0
3215,321.402,DEPLETED,0
3216,321.502,DEPLETED,0
3217,321.602,DEPLETED,0
3218,321.702,DEPLETED,0
3219,321.802,DEPLETED,0
3220,321.902,DEPLETED,0
3221,322.002,COMPLETE,7.02
3222,322.102,COMPLETE,4.04
3223,322.202,COMPLETE,1.06
3224,322.302,COMPLETE,0
3225,322.402,DEPLETED,0
3226,322.502,DEPLETED,0
3227,322.602,DEPLETED,0
3228,322.702,DEPLETED,0
3229,322.802,DEPLETED,0
3230,322.902,DEPLETED,0
3231,323.002,COMPLETE,7.02
3232,323.102,COMPLETE,4.04
3233,323.202,COMPLETE,1.06
3234,323.302,COMPLETE,0
3235,323.402,DEPLETED,0
3236,323.502,DEPLETED,0
3237,323.602,DEPLETED,0
3238,323.702,DEPLETED,0
3239,323.802,DEPLETED,0
3240,323.902,DEPLETED,0
3241,324.002,COMPLETE,7.02
3242,324.102,COMPLETE,4.04
3243,324.202,COMPLETE,1.06
3244,324.302,COMPLETE,0
3245,324.402,DEPLETED,0
3246,324.502,DEPLETED,0
3247,324.602,DEPLETED,0
3248,324.702,DEPLETED,0
3249,324.802,DEPLETED,0
3250,324.902,DEPLETED,0
3251,325.002,COMPLETE,7.02
3252,325.102,COMPLETE,4.04
3253,325.202,COMPLETE,1.06
3254,325.302,COMPLETE,0
3255,325.402,DEPLETED,0
3256,325.502,DEPLETED,0
3257,325.602,DEPLETED,0
3258,325.702,DEPLETED,0
3259,325.802,DEPLETED,0
3260,325.902,DEPLETED,0
3261,326.002,COMPLETE,7.02
3262,326.102,COMPLETE,4.04
3263,326.202,COMPLETE,1.06
3264,326.302,COMPLETE,0
3265,326.402,DEPLETED,0
3266,326.502,DEPLETED,0
3267,326.602,DEPLETED,0
3268,326.702,DEPLETED,0
3269,326.802,DEPLETED,0
3270,326.902,DEPLETED,0
3271,327.002,COMPLETE,7.02
3272,327.102,COMPLETE,4.04
3273,327.202,COMPLETE,1.06
3274,327.302,COMPLETE,0
3275,327.402,DEPLETED,0
3276,327.502,DEPLETED,0
3277,327.602,DEPLETED,0
3278,327.702,DEPLETED,0
3279,327.802,DEPLETED,0
3280,327.902,DEPLETED,0
3281,328.002,COMPLETE,7.02
3282,328.102,COMPLETE,4.04
3283,328.202,COMPLETE,1.06
3284,328.302,COMPLETE,0
3285,328.402,DEPLETED,0
3286,328.502,DEPLETED,0
3287,328.602,DEPLETED,0
3288,328.702,DEPLETED,0
3289,328.802,DEPLETED,0
3290,328.902,DEPLETED,0
3291,329.002,COMPLETE,7.02
3292,329.102,COMPLETE,4.04
3293,329.202,COMPLETE,1.06
3294,329.302,COMPLETE,0
3295,329.402,DEPLETED,0
3296,329.502,DEPLETED,0
3297,329.602,DEPLETED,0
3298,329.702,DEPLETED,0
3299,329.802,DEPLETED,0
3300,329.902,DEPLETED,0
3301,330.002,COMPLETE,7.02
3302,330.102,COMPLETE,4.04
3303,330.202,COMPLETE,1.06
3304,330.302,COMPLETE,0
3305,330.402,DEPLETED,0
3306,330.502,DEPLETED,0
3307,330.602,DEPLETED,0
3308,330.702,DEPLETED,0
3309,330.802,DEPLETED,0
3310,330.902,DEPLETED,0
3311,331.002,COMPLETE,7.02
3312,331.102,COMPLETE,4.04
3313,331.202,COMPLETE,1.06
3314,331.302,COMPLETE,0
3315,331.402,DEPLETED,0
3316,331.502,DEPLETED,0
3317,331.602,DEPLETED,0
3318,331.702,DEPLETED,0
3319,331.802,DEPLETED,0
3320,331.902,DEPLETED,0
3321,332.002,COMPLETE,7.02
3322,332.102,COMPLETE,4.04
3323,332.202,COMPLETE,1.06
3324,332.302,COMPLETE,0
3325,332.402,DEPLETED,0
3326,332.502,DEPLETED,0
3327,332.602,DEPLETED,0
3328,332.702,DEPLETED,0
3329,332.802,DEPLETED,0
3330,332.902,DEPLETED,0
3331,333.002,COMPLETE,7.02
3332,333.102,COMPLETE,4.04
3333,333.202,COMPLETE,1.06
3334,333.302,COMPLETE,0
3335,333.402,DEPLETED,0
3336,333.502,DEPLETED,0
3337,333.602,DEPLETED,0
3338,333.702,DEPLETED,0
3339,333.802,DEPLETED,0
3340,333.902,DEPLETED,0
3341,334.002,COMPLETE,7.02
3342,334.102,COMPLETE,4.04
3343,334.202,COMPLETE,1.06
3344,334.302,COMPLETE,0
3345,334.402,DEPLETED,0
3346,334.502,DEPLETED,0
3347,334.602,DEPLETED,0
3348,334.702,DEPLETED,0
3349,334.802,DEPLETED,0
3350,334.902,DEPLETED,0
3351,335.002,COMPLETE,7.02
3352,335.102,COMPLETE,4.04
3353,335.202,COMPLETE,1.06
3354,335.302,COMPLETE,0
3355,335.402,DEPLETED,0
3356,335.502,DEPLETED,0
3357,335.602,DEPLETED,0
3358,335.702,DEPLETED,0
3359,335.802,DEPLETED,0
3360,335.902,DEPLETED,0
3361,336.002,COMPLETE,7.02
3362,336.102,COMPLETE,4.04
