req_numer,time,result,energy_avaliable
5111,511.002,COMPLETE,15.12
5112,511.102,COMPLETE,12.14
5113,511.202,COMPLETE,9.16
5114,511.302,THROTTLED,9.13
5115,511.402,THROTTLED,9.1
5116,511.502,THROTTLED,9.07
5117,511.602,THROTTLED,9.04
5118,511.702,THROTTLED,9.01
5119,511.802,THROTTLED,8.98
5120,511.902,THROTTLED,8.95
5121,512.002,COMPLETE,15.97
5122,512.102,COMPLETE,12.99
5123,512.202,COMPLETE,10.01
5124,512.302,COMPLETE,7.03
5125,512.402,THROTTLED,7
5126,512.502,THROTTLED,6.97
5127,512.602,THROTTLED,6.94
5128,512.702,THROTTLED,6.91
5129,512.802,THROTTLED,6.88
5130,512.902,THROTTLED,6.85
5131,513.002,COMPLETE,13.87
5132,513.102,COMPLETE,10.89
5133,513.202,COMPLETE,7.91
5134,513.302,THROTTLED,7.88
5135,513.402,THROTTLED,7.85
5136,513.502,THROTTLED,7.82
5137,513.602,THROTTLED,7.79
5138,513.702,THROTTLED,7.76
5139,513.802,THROTTLED,7.73
5140,513.902,THROTTLED,7.7
5141,514.002,COMPLETE,14.72
5142,514.102,COMPLETE,11.74
5143,514.202,COMPLETE,8.76
5144,514.302,THROTTLED,8.73
5145,514.402,THROTTLED,8.7
5146,514.502,THROTTLED,8.67
5147,514.602,THROTTLED,8.64
5148,514.702,THROTTLED,8.61
5149,514.802,THROTTLED,8.58
5150,514.902,THROTTLED,8.55
5151,515.002,COMPLETE,15.57
5152,515.102,COMPLETE,12.59
5153,515.202,COMPLETE,9.61
5154,515.302,THROTTLED,9.58
5155,515.402,THROTTLED,9.55
5156,515.502,THROTTLED,9.52
5157,515.602,THROTTLED,9.49
5158,515.702,THROTTLED,9.46
5159,515.802,THROTTLED,9.43
5160,515.902,THROTTLED,9.4
5161,516.002,COMPLETE,16.42
5162,516.102,COMPLETE,13.44
5163,516.202,COMPLETE,10.46
5164,516.302,COMPLETE,7.48
5165,516.402,THROTTLED,7.45
5166,516.502,THROTTLED,7.42
5167,516.602,THROTTLED,7.39
5168,516.702,THROTTLED,7.36
5169,516.802,THROTTLED,7.33
5170,516.902,THROTTLED,7.3
5171,517.002,COMPLETE,14.32
5172,517.102,COMPLETE,11.34
5173,517.202,COMPLETE,8.36
5174,517.302,THROTTLED,8.33
5175,517.402,THROTTLED,8.3
5176,517.502,THROTTLED,8.27
5177,517.602,THROTTLED,8.24
5178,517.702,THROTTLED,8.21
5179,517.802,THROTTLED,8.18
5180,517.902,THROTTLED,8.15
5181,518.002,COMPLETE,15.17
5182,518.102,COMPLETE,12.19
5183,518.202,COMPLETE,9.21
5184,518.302,THROTTLED,9.18
5185,518.402,THROTTLED,9.15
5186,518.502,THROTTLED,9.12
5187,518.602,THROTTLED,9.09
5188,518.702,THROTTLED,9.06
5189,518.802,THROTTLED,9.03
5190,518.902,THROTTLED,9
5191,519.002,COMPLETE,16.02
5192,519.102,COMPLETE,13.04
5193,519.202,COMPLETE,10.06
5194,519.302,COMPLETE,7.08
5195,519.402,THROTTLED,7.05
5196,519.502,THROTTLED,7.02
5197,519.602,THROTTLED,6.99
5198,519.702,THROTTLED,6.96
5199,519.802,THROTTLED,6.93
5200,519.902,THROTTLED,6.9
5201,520.002,COMPLETE,13.92
5202,520.102,COMPLETE,10.94
5203,520.202,COMPLETE,7.96
5204,520.302,THROTTLED,7.93
5205,520.402,THROTTLED,7.9
5206,520.502,THROTTLED,7.87
5207,520.602,THROTTLED,7.84
5208,520.702,THROTTLED,7.81
5209,520.802,THROTTLED,7.78
5210,520.902,THROTTLED,7.75
5211,521.002,COMPLETE,14.77
5212,521.102,COMPLETE,11.79
5213,521.202,COMPLETE,8.81
5214,521.302,THROTTLED,8.78
5215,521.402,THROTTLED,8.75
5216,521.502,THROTTLED,8.72
5217,521.602,THROTTLED,8.69
5218,521.702,THROTTLED,8.66
5219,521.802,THROTTLED,8.63
5220,521.902,THROTTLED,8.6
5221,522.002,COMPLETE,15.62
5222,522.102,COMPLETE,12.64
5223,522.202,COMPLETE,9.66
5224,522.302,THROTTLED,9.63
5225,522.402,THROTTLED,9.6
5226,522.502,THROTTLED,9.57
5227,522.602,THROTTLED,9.54
5228,522.702,THROTTLED,9.51
5229,522.802,THROTTLED,9.48
5230,522.902,THROTTLED,9.45
5231,523.002,COMPLETE,16.47
5232,523.102,COMPLETE,13.49
5233,523.202,COMPLETE,10.51
5234,523.302,COMPLETE,7.53
5235,523.402,THROTTLED,7.5
5236,523.502,THROTTLED,7.47
5237,523.602,THROTTLED,7.44
5238,523.702,THROTTLED,7.41
5239,523.802,THROTTLED,7.38
5240,523.902,THROTTLED,7.35
5241,524.002,COMPLETE,14.37
5242,524.102,COMPLETE,11.39
5243,524.202,COMPLETE,8.41
5244,524.302,THROTTLED,8.38
5245,524.402,THROTTLED,8.35
5246,524.502,THROTTLED,8.32
5247,524.602,THROTTLED,8.29
5248,524.702,THROTTLED,8.26
5249,524.802,THROTTLED,8.23
5250,524.902,THROTTLED,8.2
5251,525.002,COMPLETE,15.22
5252,525.102,COMPLETE,12.24
5253,525.202,COMPLETE,9.26
5254,525.302,THROTTLED,9.23
5255,525.402,THROTTLED,9.2
5256,525.502,THROTTLED,9.17
5257,525.602,THROTTLED,9.14
5258,525.702,THROTTLED,9.11
5259,525.802,THROTTLED,9.08
5260,525.902,THROTTLED,9.05
5261,526.002,COMPLETE,16.07
5262,526.102,COMPLETE,13.09
5263,526.202,COMPLETE,10.11
5264,526.302,COMPLETE,7.13
5265,526.402,THROTTLED,7.1
5266,526.502,THROTTLED,7.07
5267,526.602,THROTTLED,7.04
5268,526.702,THROTTLED,7.01
5269,526.802,THROTTLED,6.98
5270,526.902,THROTTLED,6.95
5271,527.002,COMPLETE,13.97
5272,527.102,COMPLETE,10.99
5273,527.202,COMPLETE,8.01
5274,527.302,THROTTLED,7.98
5275,527.402,THROTTLED,7.95
5276,527.502,THROTTLED,7.92
5277,527.602,THROTTLED,7.89
5278,527.702,THROTTLED,7.86
5279,527.802,THROTTLED,7.83
5280,527.902,THROTTLED,7.8
5281,528.002,COMPLETE,14.82
5282,528.102,COMPLETE,11.84
5283,528.202,COMPLETE,8.86
5284,528.302,THROTTLED,8.83
5285,528.402,THROTTLED,8.8
5286,528.502,THROTTLED,8.77
5287,528.602,THROTTLED,8.74
5288,528.702,THROTTLED,8.71
5289,528.802,THROTTLED,8.68
5290,528.902,THROTTLED,8.65
5291,529.002,COMPLETE,15.67
5292,529.102,COMPLETE,12.69
5293,529.202,COMPLETE,9.71
5294,529.302,THROTTLED,9.68
5295,529.402,THROTTLED,9.65
5296,529.502,THROTTLED,9.62
5297,529.602,THROTTLED,9.59
5298,529.702,THROTTLED,9.56
5299,529.802,THROTTLED,9.53
5300,529.902,THROTTLED,9.5
5301,530.002,COMPLETE,16.52
5302,530.102,COMPLETE,13.54
5303,530.202,COMPLETE,10.56
5304,530.302,COMPLETE,7.58
5305,530.402,THROTTLED,7.55
5306,530.502,THROTTLED,7.52
5307,530.602,THROTTLED,7.49
5308,530.702,THROTTLED,7.46
5309,530.802,THROTTLED,7.43
5310,530.902,THROTTLED,7.4
5311,531.002,COMPLETE,14.42
5312,531.102,COMPLETE,11.44
5313,531.202,COMPLETE,8.46
5314,531.302,THROTTLED,8.43
5315,531.402,THROTTLED,8.4
5316,531.502,THROTTLED,8.37
5317,531.602,THROTTLED,8.34
5318,531.702,THROTTLED,8.31
5319,531.802,THROTTLED,8.28
5320,531.902,THROTTLED,8.25
5321,532.002,COMPLETE,15.27
5322,532.102,COMPLETE,12.29
5323,532.202,COMPLETE,9.31
5324,532.302,THROTTLED,9.28
5325,532.402,THROTTLED,9.25
5326,532.502,THROTTLED,9.22
5327,532.602,THROTTLED,9.19
5328,532.702,THROTTLED,9.16
5329,532.802,THROTTLED,9.13
5330,532.902,THROTTLED,9.1
5331,533.002,COMPLETE,16.12
5332,533.102,COMPLETE,13.14
5333,533.202,COMPLETE,10.16
5334,533.302,COMPLETE,7.18
5335,533.402,THROTTLED,7.15
5336,533.502,THROTTLED,7.12
5337,533.602,THROTTLED,7.09
5338,533.702,THROTTLED,7.06
5339,533.802,THROTTLED,7.03
5340,533.902,THROTTLED,7
5341,534.002,COMPLETE,14.02
5342,534.102,COMPLETE,11.04
5343,534.202,COMPLETE,8.06
5344,534.302,THROTTLED,8.03
5345,534.402,THROTTLED,8
5346,534.502,THROTTLED,7.97
5347,534.602,THROTTLED,7.94
5348,534.702,THROTTLED,7.91
5349,534.802,THROTTLED,7.88
5350,534.902,THROTTLED,7.85
5351,535.002,COMPLETE,14.87
5352,535.102,COMPLETE,11.89
5353,535.202,COMPLETE,8.91
5354,535.302,THROTTLED,8.88
5355,535.402,THROTTLED,8.85
5356,535.502,THROTTLED,8.82
5357,535.602,THROTTLED,8.79
5358,535.702,THROTTLED,8.76
5359,535.802,THROTTLED,8.73
5360,535.902,THROTTLED,8.7
5361,536.002,COMPLETE,15.72
5362,536.102,COMPLETE,12.74
5363,536.202,COMPLETE,9.76
5364,536.302,THROTTLED,9.73
5365,536.402,THROTTLED,9.7
5366,536.502,THROTTLED,9.67
5367,536.602,THROTTLED,9.64
5368,536.702,THROTTLED,9.61
5369,536.802,THROTTLED,9.58
5370,536.902,THROTTLED,9.55
5371,537.002,COMPLETE,16.57
5372,537.102,COMPLETE,13.59
5373,537.202,COMPLETE,10.61
5374,537.302,COMPLETE,7.63
5375,537.402,THROTTLED,7.6
5376,537.502,THROTTLED,7.57
5377,537.602,THROTTLED,7.54
5378,537.702,THROTTLED,7.51
5379,537.802,THROTTLED,7.48
5380,537.902,THROTTLED,7.45
5381,538.002,COMPLETE,14.47
5382,538.102,COMPLETE,11.49
5383,538.202,COMPLETE,8.51
5384,538.302,THROTTLED,8.48
5385,538.402,THROTTLED,8.45
5386,538.502,THROTTLED,8.42
5387,538.602,THROTTLED,8.39
5388,538.702,THROTTLED,8.36
5389,538.802,THROTTLED,8.33
5390,538.902,THROTTLED,8.3
5391,539.002,COMPLETE,15.32
5392,539.102,COMPLETE,12.34
5393,539.202,COMPLETE,9.36
5394,539.302,THROTTLED,9.33
5395,539.402,THROTTLED,9.3
5396,539.502,THROTTLED,9.27
5397,539.602,THROTTLED,9.24
5398,539.702,THROTTLED,9.21
5399,539.802,THROTTLED,9.18
5400,539.902,THROTTLED,9.15
5401,540.002,COMPLETE,16.17
5402,540.102,COMPLETE,13.19
5403,540.202,COMPLETE,10.21
5404,540.302,COMPLETE,7.23
5405,540.402,THROTTLED,7.2
5406,540.502,THROTTLED,7.17
5407,540.602,THROTTLED,7.14
5408,540.702,THROTTLED,7.11
5409,540.802,THROTTLED,7.08
5410,540.902,THROTTLED,7.05
5411,541.002,COMPLETE,14.07
5412,541.102,COMPLETE,11.09
5413,541.202,COMPLETE,8.11
5414,541.302,THROTTLED,8.08
5415,541.402,THROTTLED,8.05
5416,541.502,THROTTLED,8.02
5417,541.602,THROTTLED,7.99
5418,541.702,THROTTLED,7.96
5419,541.802,THROTTLED,7.93
5420,541.902,THROTTLED,7.9
5421,542.002,COMPLETE,14.92
5422,542.102,COMPLETE,11.94
5423,542.202,COMPLETE,8.96
5424,542.302,THROTTLED,8.93
5425,542.402,THROTTLED,8.9
5426,542.502,THROTTLED,8.87
5427,542.602,THROTTLED,8.84
5428,542.702,THROTTLED,8.81
5429,542.802,THROTTLED,8.78
5430,542.902,THROTTLED,8.75
5431,543.002,COMPLETE,15.77
5432,543.102,COMPLETE,12.79
5433,543.202,COMPLETE,9.81
5434,543.302,THROTTLED,9.78
5435,543.402,THROTTLED,9.75
5436,543.502,THROTTLED,9.72
5437,543.602,THROTTLED,9.69
5438,543.702,THROTTLED,9.66
5439,543.802,THROTTLED,9.63
5440,543.902,THROTTLED,9.6
5441,544.002,COMPLETE,16.62
5442,544.102,COMPLETE,13.64
5443,544.202,COMPLETE,10.66
5444,544.302,COMPLETE,7.68
5445,544.402,THROTTLED,7.65
5446,544.502,THROTTLED,7.62
5447,544.602,THROTTLED,7.59
5448,544.702,THROTTLED,7.56
5449,544.802,THROTTLED,7.53
5450,544.902,THROTTLED,7.5
5451,545.002,COMPLETE,14.52
5452,545.102,COMPLETE,11.54
5453,545.202,COMPLETE,8.56
5454,545.302,THROTTLED,8.53
5455,545.402,THROTTLED,8.5
5456,545.502,THROTTLED,8.47
5457,545.602,THROTTLED,8.44
5458,545.702,THROTTLED,8.41
5459,545.802,THROTTLED,8.38
5460,545.902,THROTTLED,8.35
5461,546.002,COMPLETE,15.37
5462,546.102,COMPLETE,12.39
5463,546.202,COMPLETE,9.41
5464,546.302,THROTTLED,9.38
5465,546.402,THROTTLED,9.35
5466,546.502,THROTTLED,9.32
5467,546.602,THROTTLED,9.29
5468,546.702,THROTTLED,9.26
5469,546.802,THROTTLED,9.23
5470,546.902,THROTTLED,9.2
5471,547.002,COMPLETE,16.22
5472,547.102,COMPLETE,13.24
5473,547.202,COMPLETE,10.26
5474,547.302,COMPLETE,7.28
5475,547.402,THROTTLED,7.25
5476,547.502,THROTTLED,7.22
5477,547.602,THROTTLED,7.19
5478,547.702,THROTTLED,7.16
5479,547.802,THROTTLED,7.13
5480,547.902,THROTTLED,7.1
5481,548.002,COMPLETE,14.12
5482,548.102,COMPLETE,11.14
5483,548.202,COMPLETE,8.16
5484,548.302,THROTTLED,8.13
5485,548.402,THROTTLED,8.1
5486,548.502,THROTTLED,8.07
5487,548.602,THROTTLED,8.04
5488,548.702,THROTTLED,8.01
5489,548.802,THROTTLED,7.98
5490,548.902,THROTTLED,7.95
5491,549.002,COMPLETE,14.97
5492,549.102,COMPLETE,11.99
5493,549.202,COMPLETE,9.01
5494,549.302,THROTTLED,8.98
5495,549.402,THROTTLED,8.95
5496,549.502,THROTTLED,8.92
5497,549.602,THROTTLED,8.89
5498,549.702,THROTTLED,8.86
5499,549.802,THROTTLED,8.83
5500,549.902,THROTTLED,8.8
5501,550.002,COMPLETE,15.82
5502,550.102,COMPLETE,12.84
5503,550.202,COMPLETE,9.86
5504,550.302,THROTTLED,9.83
5505,550.402,THROTTLED,9.8
5506,550.502,THROTTLED,9.77
5507,550.602,THROTTLED,9.74
5508,550.702,THROTTLED,9.71
5509,550.802,THROTTLED,9.68
5510,550.902,THROTTLED,9.65
5511,551.002,COMPLETE,16.67
5512,551.102,COMPLETE,13.69
5513,551.202,COMPLETE,10.71
5514,551.302,COMPLETE,7.73
5515,551.402,THROTTLED,7.7
5516,551.502,THROTTLED,7.67
5517,551.602,THROTTLED,7.64
5518,551.702,THROTTLED,7.61
5519,551.802,THROTTLED,7.58
5520,551.902,THROTTLED,7.55
5521,552.002,COMPLETE,14.57
5522,552.102,COMPLETE,11.59
5523,552.202,COMPLETE,8.61
5524,552.302,THROTTLED,8.58
5525,552.402,THROTTLED,8.55
5526,552.502,THROTTLED,8.52
5527,552.602,THROTTLED,8.49
5528,552.702,THROTTLED,8.46
5529,552.802,THROTTLED,8.43
5530,552.902,THROTTLED,8.4
5531,553.002,COMPLETE,15.42
5532,553.102,COMPLETE,12.44
5533,553.202,COMPLETE,9.46
5534,553.302,THROTTLED,9.43
5535,553.402,THROTTLED,9.4
5536,553.502,THROTTLED,9.37
5537,553.602,THROTTLED,9.34
5538,553.702,THROTTLED,9.31
5539,553.802,THROTTLED,9.28
5540,553.902,THROTTLED,9.25
5541,554.002,COMPLETE,16.27
5542,554.102,COMPLETE,13.29
5543,554.202,COMPLETE,10.31
5544,554.302,COMPLETE,7.33
5545,554.402,THROTTLED,7.3
5546,554.502,THROTTLED,7.27
5547,554.602,THROTTLED,7.24
5548,554.702,THROTTLED,7.21
5549,554.802,THROTTLED,7.18
5550,554.902,THROTTLED,7.15
5551,555.002,COMPLETE,14.17
5552,555.102,COMPLETE,11.19
5553,555.202,COMPLETE,8.21
5554,555.302,THROTTLED,8.18
5555,555.402,THROTTLED,8.15
5556,555.502,THROTTLED,8.12
5557,555.602,THROTTLED,8.09
5558,555.702,THROTTLED,8.06
5559,555.802,THROTTLED,8.03
5560,555.902,THROTTLED,8
5561,556.002,COMPLETE,15.02
5562,556.102,COMPLETE,12.04
5563,556.202,COMPLETE,9.06
5564,556.302,THROTTLED,9.03
5565,556.402,THROTTLED,9
5566,556.502,THROTTLED,8.97
5567,556.602,THROTTLED,8.94
5568,556.702,THROTTLED,8.91
5569,556.802,THROTTLED,8.88
5570,556.902,THROTTLED,8.85
5571,557.002,COMPLETE,15.87
5572,557.102,COMPLETE,12.89
5573,557.202,COMPLETE,9.91
5574,557.302,THROTTLED,9.88
5575,557.402,THROTTLED,9.85
5576,557.502,THROTTLED,9.82
5577,557.602,THROTTLED,9.79
5578,557.702,THROTTLED,9.76
5579,557.802,THROTTLED,9.73
5580,557.902,THROTTLED,9.7
5581,558.002,COMPLETE,16.72
5582,558.102,COMPLETE,13.74
5583,558.202,COMPLETE,10.76
5584,558.302,COMPLETE,7.78
5585,558.402,THROTTLED,7.75
5586,558.502,THROTTLED,7.72
5587,558.602,THROTTLED,7.69
5588,558.702,THROTTLED,7.66
5589,558.802,THROTTLED,7.63
5590,558.902,THROTTLED,7.6
5591,559.002,COMPLETE,14.62
5592,559.102,COMPLETE,11.64
5593,559.202,COMPLETE,8.66
5594,559.302,THROTTLED,8.63
5595,559.402,THROTTLED,8.6
5596,559.502,THROTTLED,8.57
5597,559.602,THROTTLED,8.54
5598,559.702,THROTTLED,8.51
5599,559.802,THROTTLED,8.48
5600,559.902,THROTTLED,8.45
5601,560.002,COMPLETE,15.47
5602,560.102,COMPLETE,12.49
5603,560.202,COMPLETE,9.51
5604,560.302,THROTTLED,9.48
5605,560.402,THROTTLED,9.45
5606,560.502,THROTTLED,9.42
5607,560.602,THROTTLED,9.39
5608,560.702,THROTTLED,9.36
5609,560.802,THROTTLED,9.33
5610,560.902,THROTTLED,9.3
5611,561.002,COMPLETE,16.32
5612,561.102,COMPLETE,13.34
5613,561.202,COMPLETE,10.36
5614,561.302,COMPLETE,7.38
5615,561.402,THROTTLED,7.35
5616,561.502,THROTTLED,7.32
5617,561.602,THROTTLED,7.29
5618,561.702,THROTTLED,7.26
5619,561.802,THROTTLED,7.23
5620,561.902,THROTTLED,7.2
5621,562.002,COMPLETE,14.22
5622,562.102,COMPLETE,11.24
5623,562.202,COMPLETE,8.26
5624,562.302,THROTTLED,8.23
5625,562.402,THROTTLED,8.2
5626,562.502,THROTTLED,8.17
5627,562.602,THROTTLED,8.14
5628,562.702,THROTTLED,8.11
5629,562.802,THROTTLED,8.08
5630,562.902,THROTTLED,8.05
5631,563.002,COMPLETE,15.07
5632,563.102,COMPLETE,12.09
5633,563.202,COMPLETE,9.11
5634,563.302,THROTTLED,9.08
5635,563.402,THROTTLED,9.05
5636,563.502,THROTTLED,9.02
5637,563.602,THROTTLED,8.99
5638,563.702,THROTTLED,8.96
5639,563.802,THROTTLED,8.93
5640,563.902,THROTTLED,8.9
5641,564.002,COMPLETE,15.92
5642,564.102,COMPLETE,12.94
5643,564.202,COMPLETE,9.96
5644,564.302,THROTTLED,9.93
5645,564.402,THROTTLED,9.9
5646,564.502,THROTTLED,9.87
5647,564.602,THROTTLED,9.84
5648,564.702,THROTTLED,9.81
5649,564.802,THROTTLED,9.78
5650,564.902,THROTTLED,9.75
5651,565.002,COMPLETE,16.77
5652,565.102,COMPLETE,13.79
5653,565.202,COMPLETE,10.81
5654,565.302,COMPLETE,7.83
5655,565.402,THROTTLED,7.8
5656,565.502,THROTTLED,7.77
5657,565.602,THROTTLED,7.74
5658,565.702,THROTTLED,7.71
5659,565.802,THROTTLED,7.68
5660,565.902,THROTTLED,7.65
5661,566.002,COMPLETE,14.67
5662,566.102,COMPLETE,11.69
5663,566.202,COMPLETE,8.71
5664,566.302,THROTTLED,8.68
5665,566.402,THROTTLED,8.65
5666,566.502,THROTTLED,8.62
5667,566.602,THROTTLED,8.59
5668,566.702,THROTTLED,8.56
5669,566.802,THROTTLED,8.53
5670,566.902,THROTTLED,8.5
5671,567.002,COMPLETE,15.52
5672,567.102,COMPLETE,12.54
5673,567.202,COMPLETE,9.56
5674,567.302,THROTTLED,9.53
5675,567.402,THROTTLED,9.5
5676,567.502,THROTTLED,9.47
5677,567.602,THROTTLED,9.44
5678,567.702,THROTTLED,9.41
5679,567.802,THROTTLED,9.38
5680,567.902,THROTTLED,9.35
5681,568.002,COMPLETE,16.37
5682,568.102,COMPLETE,13.39
5683,568.202,COMPLETE,10.41
5684,568.302,COMPLETE,7.43
5685,568.402,THROTTLED,7.4
5686,568.502,THROTTLED,7.37
5687,568.602,THROTTLED,7.34
5688,568.702,THROTTLED,7.31
5689,568.802,THROTTLED,7.28
5690,568.902,THROTTLED,7.25
5691,569.002,COMPLETE,14.27
5692,569.102,COMPLETE,11.29
5693,569.202,COMPLETE,8.31
5694,569.302,THROTTLED,8.28
5695,569.402,THROTTLED,8.25
5696,569.502,THROTTLED,8.22
5697,569.602,THROTTLED,8.19
5698,569.702,THROTTLED,8.16
5699,569.802,THROTTLED,8.13
5700,569.902,THROTTLED,8.1
5701,570.002,COMPLETE,15.12
5702,570.102,COMPLETE,12.14
5703,570.202,COMPLETE,9.16
5704,570.302,THROTTLED,9.13
5705,570.402,THROTTLED,9.1
5706,570.502,THROTTLED,9.07
5707,570.602,THROTTLED,9.04
5708,570.702,THROTTLED,9.01
5709,570.802,THROTTLED,8.98
5710,570.902,THROTTLED,8.95
5711,571.002,COMPLETE,15.97
5712,571.102,COMPLETE,12.99
5713,571.202,COMPLETE,10.01
5714,571.302,COMPLETE,7.03
5715,571.402,THROTTLED,7
5716,571.502,THROTTLED,6.97
5717,571.602,THROTTLED,6.94
5718,571.702,THROTTLED,6.91
5719,571.802,THROTTLED,6.88
5720,571.902,THROTTLED,6.85
5721,572.002,COMPLETE,13.87
5722,572.102,COMPLETE,10.89
5723,572.202,COMPLETE,7.91
5724,572.302,THROTTLED,7.88
5725,572.402,THROTTLED,7.85
5726,572.502,THROTTLED,7.82
5727,572.602,THROTTLED,7.79
5728,572.702,THROTTLED,7.76
5729,572.802,THROTTLED,7.73
5730,572.902,THROTTLED,7.7
5731,573.002,COMPLETE,14.72
5732,573.102,COMPLETE,11.74
5733,573.202,COMPLETE,8.76
5734,573.302,THROTTLED,8.73
5735,573.402,THROTTLED,8.7
5736,573.502,THROTTLED,8.67
5737,573.602,THROTTLED,8.64
5738,573.702,THROTTLED,8.61
5739,573.802,THROTTLED,8.58
5740,573.902,THROTTLED,8.55
5741,574.002,COMPLETE,15.57
5742,574.102,COMPLETE,12.59
5743,574.202,COMPLETE,9.61
5744,574.302,THROTTLED,9.58
5745,574.402,THROTTLED,9.55
5746,574.502,THROTTLED,9.52
5747,574.602,THROTTLED,9.49
5748,574.702,THROTTLED,9.46
5749,574.802,THROTTLED,9.43
5750,574.902,THROTTLED,9.4
5751,575.002,COMPLETE,16.42
5752,575.102,COMPLETE,13.44
5753,575.202,COMPLETE,10.46
5754,575.302,COMPLETE,7.48
5755,575.402,THROTTLED,7.45
5756,575.502,THROTTLED,7.42
5757,575.602,THROTTLED,7.39
5758,575.702,THROTTLED,7.36
5759,575.802,THROTTLED,7.33
5760,575.902,THROTTLED,7.3
5761,576.002,COMPLETE,14.32
5762,576.102,COMPLETE,11.34
5763,576.202,COMPLETE,8.36
5764,576.302,THROTTLED,8.33
5765,576.402,THROTTLED,8.3
5766,576.502,THROTTLED,8.27
5767,576.602,THROTTLED,8.24
5768,576.702,THROTTLED,8.21
5769,576.802,THROTTLED,8.18
5770,576.902,THROTTLED,8.15
5771,577.002,COMPLETE,15.17
5772,577.102,COMPLETE,12.19
5773,577.202,COMPLETE,9.21
5774,577.302,THROTTLED,9.18
5775,577.402,THROTTLED,9.15
5776,577.502,THROTTLED,9.12
5777,577.602,THROTTLED,9.09
5778,577.702,THROTTLED,9.06
5779,577.802,THROTTLED,9.03
5780,577.902,THROTTLED,9
5781,578.002,COMPLETE,16.02
5782,578.102,COMPLETE,13.04
5783,578.202,COMPLETE,10.06
5784,578.302,COMPLETE,7.08
5785,578.402,THROTTLED,7.05
5786,578.502,THROTTLED,7.02
5787,578.602,THROTTLED,6.99
5788,578.702,THROTTLED,6.96
5789,578.802,THROTTLED,6.93
5790,578.902,THROTTLED,6.9
5791,579.002,COMPLETE,13.92
5792,579.102,COMPLETE,10.94
5793,579.202,COMPLETE,7.96
5794,579.302,THROTTLED,7.93
5795,579.402,THROTTLED,7.9
5796,579.502,THROTTLED,7.87
5797,579.602,THROTTLED,7.84
5798,579.702,THROTTLED,7.81
5799,579.802,THROTTLED,7.78
5800,579.902,THROTTLED,7.75
5801,580.002,COMPLETE,14.77
5802,580.102,COMPLETE,11.79
5803,580.202,COMPLETE,8.81
5804,580.302,THROTTLED,8.78
5805,580.402,THROTTLED,8.75
5806,580.502,THROTTLED,8.72
5807,580.602,THROTTLED,8.69
5808,580.702,THROTTLED,8.66
5809,580.802,THROTTLED,8.63
5810,580.902,THROTTLED,8.6
5811,581.002,COMPLETE,15.62
5812,581.102,COMPLETE,12.64
5813,581.202,COMPLETE,9.66
5814,581.302,THROTTLED,9.63
5815,581.402,THROTTLED,9.6
5816,581.502,THROTTLED,9.57
5817,581.602,THROTTLED,9.54
5818,581.702,THROTTLED,9.51
5819,581.802,THROTTLED,9.48
5820,581.902,THROTTLED,9.45
5821,582.002,COMPLETE,16.47
5822,582.102,COMPLETE,13.49
5823,582.202,COMPLETE,10.51
5824,582.302,COMPLETE,7.53
5825,582.402,THROTTLED,7.5
5826,582.502,THROTTLED,7.47
5827,582.602,THROTTLED,7.44
5828,582.702,THROTTLED,7.41
5829,582.802,THROTTLED,7.38
5830,582.902,THROTTLED,7.35
5831,583.002,COMPLETE,14.37
5832,583.102,COMPLETE,11.39
5833,583.202,COMPLETE,8.41
5834,583.302,THROTTLED,8.38
5835,583.402,THROTTLED,8.35
5836,583.502,THROTTLED,8.32
5837,583.602,THROTTLED,8.29
5838,583.702,THROTTLED,8.26
5839,583.802,THROTTLED,8.23
5840,583.902,THROTTLED,8.2
5841,584.002,COMPLETE,15.22
5842,584.102,COMPLETE,12.24
5843,584.202,COMPLETE,9.26
5844,584.302,THROTTLED,9.23
5845,584.402,THROTTLED,9.2
5846,584.502,THROTTLED,9.17
5847,584.602,THROTTLED,9.14
5848,584.702,THROTTLED,9.11
5849,584.802,THROTTLED,9.08
5850,584.902,THROTTLED,9.05
5851,585.002,COMPLETE,16.07
5852,585.102,COMPLETE,13.09
5853,585.202,COMPLETE,10.11
5854,585.302,COMPLETE,7.13
5855,585.402,THROTTLED,7.1
5856,585.502,THROTTLED,7.07
5857,585.602,THROTTLED,7.04
5858,585.702,THROTTLED,7.01
5859,585.802,THROTTLED,6.98
5860,585.902,THROTTLED,6.95
5861,586.002,COMPLETE,13.97
5862,586.102,COMPLETE,10.99
5863,586.202,COMPLETE,8.01
5864,586.302,THROTTLED,7.98
5865,586.402,THROTTLED,7.95
5866,586.502,THROTTLED,7.92
5867,586.602,THROTTLED,7.89
5868,586.702,THROTTLED,7.86
5869,586.802,THROTTLED,7.83
5870,586.902,THROTTLED,7.8
5871,587.002,COMPLETE,14.82
5872,587.102,COMPLETE,11.84
5873,587.202,COMPLETE,8.86
5874,587.302,THROTTLED,8.83
5875,587.402,THROTTLED,8.8
5876,587.502,THROTTLED,8.77
5877,587.602,THROTTLED,8.74
5878,587.702,THROTTLED,8.71
5879,587.802,THROTTLED,8.68
5880,587.902,THROTTLED,8.65
5881,588.002,COMPLETE,15.67
5882,588.102,COMPLETE,12.69
5883,588.202,COMPLETE,9.71
5884,588.302,THROTTLED,9.68
5885,588.402,THROTTLED,9.65
5886,588.502,THROTTLED,9.62
5887,588.602,THROTTLED,9.59
